website,link,price_crawled,price_DOP,title,rooms,bathrooms,location_crawled,sector,province,square_footage,amenities,amount_amenities,image_link
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1301766/,"US$ 1,400/Mes",76776.0,La Esperilla,2.0,2.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,135.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Walk In Closet,14.0,https://img.supercasas.com/AdsPhotos/800x600/0/9027385.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista-sur/1302338/,US$ 900/Mes,49356.0,Bella Vista Sur ,1.0,1.5,"Bella Vista Sur , Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,60.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Planta El�ctrica-Seguridad 24 Horas-Walk In Closet,11.0,https://img.supercasas.com/AdsPhotos/800x600/0/9033219.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-zona-universitaria/1302367/,US$ 850/Mes,46614.0,Zona Universitaria,2.0,2.5,"Zona Universitaria, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,85.0,1/2 Ba�o-Agua Potable-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Planta El�ctrica-Pozo-Seguridad 24 Horas-Walk In Closet,11.0,https://img.supercasas.com/AdsPhotos/800x600/0/9033542.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista/1263401/,"US$ 2,000/Mes",109680.0,Bella Vista,3.0,3.5,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,200.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Seguridad 24 Horas-Terraza-Walk In Closet,14.0,https://img.supercasas.com/AdsPhotos/800x600/0/8902811.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-anacaona/1254730/,"US$ 1,400/Mes",76776.0,Anacaona,2.0,2.5,"Anacaona, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,185.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Gazebo-Jacuzzi-Planta El�ctrica-Pozo-Sat�lite-Seguridad 24 Horas-Shutters-Terraza-Walk In Closet,21.0,https://img.supercasas.com/AdsPhotos/800x600/0/8531142.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-gazcue/1303042/,US$ 850/Mes,46614.0,Gazcue,1.0,1.0,"Gazcue, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,75.0,Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Gimnasio-Lobby-Planta El�ctrica-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,13.0,https://img.supercasas.com/AdsPhotos/800x600/0/9040887.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1295290/,"US$ 1,200/Mes",65808.0,Evaristo Morales,1.0,1.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,65.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gimnasio-Lobby-Picuzzi-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Walk In Closet,16.0,https://img.supercasas.com/AdsPhotos/800x600/0/8959892.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-los-cacicazgos/1292532/,"US$ 2,500/Mes",137100.0,Los Cacicazgos,3.0,3.5,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,188.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,19.0,https://img.supercasas.com/AdsPhotos/800x600/0/8931057.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1303580/,US$ 750/Mes,41130.0,Naco,1.0,1.0,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,70.0,Balc�n-Cisterna-Control de Acceso,3.0,https://img.supercasas.com/AdsPhotos/800x600/0/9046689.jpg
supercasas,https://www.supercasas.com/oficinas-alquiler-arroyo-hondo-viejo/1303272/,"US$ 1,300/Mes",71292.0,Arroyo Hondo Viejo,5.0,1.0,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,73.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Cisterna-Seguridad 24 Horas,5.0,https://img.supercasas.com/AdsPhotos/800x600/0/9043259.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1290834/,"US$ 2,600/Mes",142584.0,Naco,3.0,3.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,155.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Family Room-Gimnasio-Jacuzzi-Lobby-Picuzzi-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,22.0,https://img.supercasas.com/AdsPhotos/800x600/0/8912612.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1303379/,"US$ 1,500/Mes",82260.0,La Esperilla,1.0,1.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,88.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Cisterna-Control de Acceso-Gazebo-Gimnasio-Lobby-Picuzzi-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,18.0,https://img.supercasas.com/AdsPhotos/800x600/0/9044444.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-el-vergel/1303562/,"US$ 1,500/Mes",82260.0,El Vergel,3.0,3.5,"El Vergel, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,210.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Gazebo-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,17.0,https://img.supercasas.com/AdsPhotos/800x600/0/9046514.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-mirador-sur/1305701/,US$ 850/Mes,46614.0,Mirador Sur,2.0,2.0,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,105.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Seguridad 24 Horas-Walk In Closet,10.0,https://img.supercasas.com/AdsPhotos/800x600/0/9070003.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-el-vergel/1303361/,"US$ 3,500/Mes",191940.0,El Vergel,4.0,4.5,"El Vergel, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,334.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estudio-Gazebo-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,20.0,https://img.supercasas.com/AdsPhotos/800x600/0/9044241.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1288539/,"US$ 2,500/Mes",137100.0,Naco,2.0,2.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,111.0,Area de Juegos Infantiles-Ascensor-Balc�n-Cuarto de Servicio-Gimnasio-Lobby-Piscina-Planta El�ctrica,8.0,https://img.supercasas.com/AdsPhotos/800x600/0/8888713.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-altos-de-arroyo-hondo/1244715/,"US$ 1,200/Mes",65808.0,Altos de Arroyo Hondo,3.0,2.5,"Altos de Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,170.0,Ascensor-Balc�n-Piscina-Planta El�ctrica-Terraza,5.0,https://img.supercasas.com/AdsPhotos/800x600/0/8426311.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1280531/,"US$ 1,450/Mes",79518.0,Piantini,2.0,2.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,160.0,Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Cuarto de Servicio-Estudio-Gimnasio-Lobby-Piscina-Planta El�ctrica,10.0,https://img.supercasas.com/AdsPhotos/800x600/0/8805259.jpg
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-piantini/1282140/,"US$ 2,500/Mes",137100.0,Piantini,2.0,2.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,145.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Gimnasio-Lobby-Planta El�ctrica-Seguridad 24 Horas-Vestidores-Walk In Closet,15.0,https://img.supercasas.com/AdsPhotos/800x600/0/8820499.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1290119/,"US$ 2,600/Mes",142584.0,Piantini,3.0,3.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,262.0,Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Cuarto de Servicio-Estudio-Gimnasio-Piscina-Planta El�ctrica-Walk In Closet,10.0,https://img.supercasas.com/AdsPhotos/800x600/0/8905357.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-mirador-sur/1300919/,"US$ 1,200/Mes",65808.0,Mirador Sur,3.0,2.5,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,148.0,1/2 Ba�o-Agua Potable-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Gazebo-Gimnasio-Lobby-Planta El�ctrica-Seguridad 24 Horas-Vestidores-Walk In Closet,15.0,https://img.supercasas.com/AdsPhotos/800x600/0/9019050.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1241409/,"US$ 1,150/Mes",63066.00000000001,La Esperilla,3.0,2.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,165.0,Ascensor-Balc�n-Cuarto de Servicio-Gimnasio-Lobby-Planta El�ctrica,6.0,https://img.supercasas.com/AdsPhotos/800x600/0/8394451.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1278487/,"US$ 2,850/Mes",156294.0,Piantini,3.0,3.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,262.0,1/2 Ba�o-Ascensor-Cuarto de Servicio-Estudio-Gimnasio-Planta El�ctrica-Seguridad 24 Horas-Terraza,8.0,https://img.supercasas.com/AdsPhotos/800x600/0/8781249.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-ensanche-paraiso/1296335/,"US$ 1,850/Mes",101454.0,Ensanche Para�so,3.0,3.5,"Ensanche Para�so, Paraiso, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,201.0,Aire Acondicionado-Ascensor-Balc�n-Control de Acceso-Gimnasio-Jacuzzi-Lobby-Planta El�ctrica-Seguridad 24 Horas,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/8971143.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1280731/,"US$ 1,800/Mes",98712.0,Naco,2.0,2.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,130.0,Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Cuarto de Servicio-Gimnasio-Lobby-Piscina-Planta El�ctrica,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/8805291.jpg
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-piantini/1305643/,"US$ 1,400/Mes",76776.0,Piantini,2.0,2.0,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,147.0,Ascensor-Balc�n-Gimnasio-Lobby,4.0,https://img.supercasas.com/AdsPhotos/800x600/0/9069391.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-serralles/1301636/,"US$ 1,200/Mes",65808.0,Serralles,3.0,2.0,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,147.0,1/2 Ba�o-Cuarto de Servicio-Seguridad 24 Horas,3.0,https://img.supercasas.com/AdsPhotos/800x600/0/9026185.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1302673/,US$ 850/Mes,46614.0,Naco,1.0,1.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,72.0,1/2 Ba�o-Ascensor-Balc�n-Cisterna-Control de Acceso-Gimnasio-Lobby-Planta El�ctrica-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,12.0,https://img.supercasas.com/AdsPhotos/800x600/0/9036824.jpg
supercasas,https://www.supercasas.com/casas-alquiler-arroyo-hondo-viejo/1301810/,"US$ 1,500/Mes",82260.0,Arroyo Hondo Viejo,3.0,2.5,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,300.0,1/2 Ba�o-Cuarto de Servicio-Estudio-Terraza,4.0,https://img.supercasas.com/AdsPhotos/800x600/0/9027856.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-mirador-sur/1305915/,"US$ 2,300/Mes",126132.00000000001,Mirador Sur,3.0,2.5,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,195.0,1/2 Ba�o-Area Servicio Independiente-Ascensor-Cuarto de Servicio-Lobby-Planta El�ctrica-Seguridad 24 Horas-Terraza,8.0,https://img.supercasas.com/AdsPhotos/800x600/0/9072170.jpg
supercasas,https://www.supercasas.com/casas-alquiler-arroyo-hondo-ii/1300731/,"US$ 1,300/Mes",71292.0,Arroyo Hondo II,3.0,2.5,"Arroyo Hondo II, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,332.0,1/2 Ba�o-Balc�n-Cisterna-Cuarto de Servicio-Estudio-Patio-Seguridad 24 Horas-Shutters-Terraza-Vestidores-Walk In Closet,11.0,https://img.supercasas.com/AdsPhotos/800x600/0/9017135.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-mirador-sur/1305912/,"US$ 1,000/Mes",54840.0,Mirador Sur,1.0,1.0,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,45.0,Ascensor-Lobby-Planta El�ctrica-Seguridad 24 Horas,4.0,https://img.supercasas.com/AdsPhotos/800x600/0/9072131.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-mirador-sur/1305913/,"US$ 2,300/Mes",126132.00000000001,Mirador Sur,3.0,2.5,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,195.0,1/2 Ba�o-Aire Acondicionado-Ascensor-Lobby-Planta El�ctrica-Seguridad 24 Horas-Terraza,7.0,https://img.supercasas.com/AdsPhotos/800x600/0/9072139.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1301639/,"US$ 1,100/Mes",60324.00000000001,Evaristo Morales,1.0,1.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,75.0,1/2 Ba�o-Area de Juegos Infantiles-Balc�n-Jacuzzi-Seguridad 24 Horas,5.0,https://img.supercasas.com/AdsPhotos/800x600/0/9026231.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1301616/,"US$ 1,300/Mes",71292.0,Naco,2.0,2.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,160.0,1/2 Ba�o-Area de Juegos Infantiles-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estudio-Gimnasio-Lobby-Piscina-Planta El�ctrica-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,16.0,https://img.supercasas.com/AdsPhotos/800x600/0/9026017.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1304601/,US$ 800/Mes,43872.0,Evaristo Morales,1.0,2.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,92.0,Balc�n-Cuarto de Servicio,2.0,https://img.supercasas.com/AdsPhotos/800x600/0/9057962.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1305577/,"US$ 1,500/Mes",82260.0,La Esperilla,2.0,2.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,155.0,Balc�n-Cuarto de Servicio-Gimnasio-Piscina-Seguridad 24 Horas,5.0,https://img.supercasas.com/AdsPhotos/800x600/0/9068682.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1303631/,"US$ 1,300/Mes",71292.0,Naco,1.0,2.0,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,70.0,Aire Acondicionado-Ascensor-Balc�n-Gimnasio-Piscina-Seguridad 24 Horas-Terraza,7.0,https://img.supercasas.com/AdsPhotos/800x600/0/9047252.jpg
supercasas,https://www.supercasas.com/casas-alquiler-arroyo-hondo-viejo/1304608/,"US$ 3,000/Mes",164520.0,Arroyo Hondo Viejo,3.0,3.5,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,410.0,Gazebo-Patio-Seguridad 24 Horas-Terraza,4.0,https://img.supercasas.com/AdsPhotos/800x600/0/9058039.jpg
