website,link,price_crawled,price_DOP,date_crawled,day_upload,month_upload,year_upload,title,location_crawled,sector_from_location,province,tipo,rooms,bathrooms,other_specs,square_footage,half_bathrooms,sector_from_specs,amenities_description,amount_amenities,image_link,
corotos,https://www.corotos.com.do/listings/rento-apartamento-amueblado-tfeth1y?q%5Bpublished_at_lteq%5D=2023-03-02T05%3A08%3A00Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=21&count=205&render_time=2023-03-02T05%3A08%3A00Z,1050,59590.755000000005,Publicado: 22 de febrero de 2023,22,2,Rento apartamento amueblado,"Distrito Nacional, Santo Domingo",Distrito Nacional,Santo Domingo,Amueblado,2,1,,110,---,En el distrito nacional ,De dos habitaciones-Piscina-Gym,3,https://img.corotos.com.do/variants/vetp8oygm2h46228zmsy27tubsmp/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/sin-intermediario-rento-apartamento-amueblado-full-1-habitacion-piso-alto-xw28xre?q%5Bpublished_at_lteq%5D=2023-03-02T05%3A08%3A00Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=13&count=205&render_time=2023-03-02T05%3A08%3A00Z,1000,56753.100000000006,Publicado: 24 de febrero de 2023,24,2,Sin Intermediario Rento Apartamento Amueblado Full 1 Habitaciï¿½n piso alto ,"Distrito Nacional, Santo Domingo",Distrito Nacional,Santo Domingo,Amueblado,1,1,,1,---,Piantini,1 parqueo-ï¿½rea social Amueblada completa- WhatsApp oficina-Apartamento de una habitaciï¿½n-Inversiones Fcesar SRL,5,https://img.corotos.com.do/variants/k9ly6wj8m16xjghmbvo9y8gj6zyi/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/se-renta-apartamento-3-habs-amueblado-en-cocotal-con-vista-lago-y-campo-de-golf-mny4895?q%5Bpublished_at_lteq%5D=2023-03-02T05%3A08%3A00Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=10&count=205&render_time=2023-03-02T05%3A08%3A00Z,1800,102155.58,Publicado: 25 de febrero de 2023,25,2,Se renta Apartamento 3 habs. amueblado en Cocotal con vista lago y campo de golf,"Bï¿½varo/Punta Cana, La Altagracia",Bï¿½varo/Punta Cana,La Altagracia,Amueblado,3,2,,115,---,Otro,"El complejo es muy tranquilo, con mucho espacio, vegetaciï¿½n y las comodidades te proporcionarï¿½n todo lo que necesitas-Moderno apartamento en planta baja con acceso directo al campo de golf, con increï¿½bles vistas al lago en uno de los mejores y mï¿½s seguros complejos de Bï¿½varo-Acceso para huï¿½spedes-Campo de golf, Club House con piscina y servicio completo de restaurante, camas balinesas, tumbonas, ï¿½rea de juegos para niï¿½os, bar de servicio completo, bar de la piscina y varias ï¿½reas de estar.-Este apartamento tiene tres dormitorios con camas tamaï¿½o queen y 2 camas individuales, La cocina estï¿½ totalmente equipada, con un televisor inteligente, lavadora, secadora y microondas.",5,https://img.corotos.com.do/variants/uqdp663j2p2lb71oicqo1jjh247f/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/sin-intermediarios-en-renta-apartamento-nuevo-1-habitacion-6kqrx70?q%5Bpublished_at_lteq%5D=2023-03-02T05%3A08%3A00Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=19&count=205&render_time=2023-03-02T05%3A08%3A00Z,1200,68103.72,Publicado: 23 de febrero de 2023,23,2,Sin Intermediarios En renta apartamento nuevo 1 habitaciï¿½n,"Distrito Nacional, Santo Domingo",Distrito Nacional,Santo Domingo,Amueblado,1,1,,1,---,Otro,1 habitaciï¿½n- WhatsApp oficina-2 baï¿½os-Sala Comedor Cocina-ï¿½rea social con piscina-Inversiones Fcesar SRL-Lobby-Gym,8,https://img.corotos.com.do/variants/m5kv0as6sp3m8g9e9b2eubh4ul16/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/sin-intermediarios-en-renta-apartamento-nuevo-1-habitacion-6kqrx70?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=19&count=205&render_time=2023-03-02T06%3A32%3A25Z,1200,68103.72,Publicado: 23 de febrero de 2023,23,2,Sin Intermediarios En renta apartamento nuevo 1 habitaciï¿½n,"Distrito Nacional, Santo Domingo",Distrito Nacional,Santo Domingo,Amueblado,1,1,,1,---,Otro,1 habitaciï¿½n- WhatsApp oficina-2 baï¿½os-Sala Comedor Cocina-ï¿½rea social con piscina-Inversiones Fcesar SRL-Lobby-Gym,8,https://img.corotos.com.do/variants/m5kv0as6sp3m8g9e9b2eubh4ul16/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/se-renta-apartamento-en-la-esmeralda-detras-de-bella-terra-mall-qv017k1?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=35&count=205&render_time=2023-03-02T06%3A32%3A25Z,30000,1702593.0,Publicado: 17 de febrero de 2023,17,2,Se renta Apartamento en la Esmeralda detrï¿½s de Bella Terra Mall ,"Santiago de los Caballeros, Santiago",Santiago de los Caballeros,Santiago,Sin Amueblar,3,2,,130,---,La Esmeralda,"Habitaciï¿½n de servicio con su baï¿½o-3 habitaciones y dos baï¿½os-RD$ 30,000-2 parqueos-4to nivel de 130Metros",5,https://img.corotos.com.do/variants/egmdderm3mov5ldnz6ynw3wqngj1/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/rento-apartamento-amueblado-tfeth1y?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=21&count=205&render_time=2023-03-02T06%3A32%3A25Z,1050,59590.755000000005,Publicado: 22 de febrero de 2023,22,2,Rento apartamento amueblado,"Distrito Nacional, Santo Domingo",Distrito Nacional,Santo Domingo,Amueblado,2,1,,110,---,En el distrito nacional ,De dos habitaciones-Piscina-Gym,3,https://img.corotos.com.do/variants/vetp8oygm2h46228zmsy27tubsmp/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/apartamento-con-piscina-de-renta-amueblado-santiago-01gj924xk99292mbe8v4gyk1e0?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=2&count=205&render_time=2023-03-02T06%3A32%3A25Z,900,51077.79,Publicado: 28 de febrero de 2023,28,2,"Apartamento con Piscina de Renta Amueblado, Santiago","Santiago de los Caballeros, Santiago",Santiago de los Caballeros,Santiago,Sin Amueblar,3,2,,90,---,Otro,ï¿½ Comedor-ï¿½ Balcon-ï¿½ Sala-ï¿½ Area de Lavado-ï¿½ Control de Acceso-ï¿½ Y mucho mï¿½s.-Precio: 900$us-ï¿½ Cocina-ï¿½ 2 Baï¿½os-ï¿½ Seguridad 24/7-ï¿½ Area Social / Piscina / Area de Niï¿½os-ï¿½ Parqueo Privado-(con mantenimiento incluido)- -ï¿½ 3 Habitaciones-Caracteristicas:,16,https://img.corotos.com.do/variants/f34biu1eolbbiovek5o4c0noj1mm/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/se-renta-apartamento-nuevo-en-la-hispanoamericana-xhxnywc?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=16&count=205&render_time=2023-03-02T06%3A32%3A25Z,35000,1986358.5000000002,Publicado: 23 de febrero de 2023,23,2,Se renta apartamento nuevo en La Hispanoamericana,"Santiago de los Caballeros, Santiago",Santiago de los Caballeros,Santiago,Con Linea Blanca,2,1,,99,---,La Trinitaria,Cï¿½maras de seguridad-Balcï¿½n-Linea blanca-Piscina-ï¿½rea social-2.5 baï¿½os-ï¿½rea de servicio-2 habitaciones-Ascensor,9,https://img.corotos.com.do/variants/gwbj8jfpmrkw4x094qvvrbrxlrqd/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/sin-intermediarios-rento-apartamento-amueblado-moderno-5hw45ty?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=20&count=205&render_time=2023-03-02T06%3A32%3A25Z,1000,56753.100000000006,Publicado: 23 de febrero de 2023,23,2,Sin Intermediarios Rento apartamento amueblado moderno,"Distrito Nacional, Santo Domingo",Distrito Nacional,Santo Domingo,Amueblado,1,1,,1,---,Otro,Asesores inmobiliarios-Inversiones Fcesar-Planta full-Prï¿½ximo al banco central de la nuï¿½ez de caceres-ï¿½rea social con piscina-Gas comï¿½n-Ascensor,7,https://img.corotos.com.do/variants/u5uu2e9z1cgy2uc74jd4xje47y8k/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/rento-apartamento-en-torre-con-vista-al-mar-hge3wm4?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=12&count=205&render_time=2023-03-02T06%3A32%3A25Z,700,39727.170000000006,Publicado: 24 de febrero de 2023,24,2,Rento Apartamento en Torre con Vista al Mar,"Distrito Nacional, Santo Domingo",Distrito Nacional,Santo Domingo,Sin Amueblar,1,1,,70,---,Ciudad Universitaria,2 ascensores-Seguridad 24-7-Planta full-Cocina-Amenidades-Cuarto familiar Lavaplatos-Electrï¿½nica y electrodomï¿½sticos-Salï¿½n multiuso climatizado-Area de juegos climatizado-Gas comï¿½n-Cï¿½maras de seguridad-Balcï¿½n-Desayunador-Gimnasio climatizado-1/2 baï¿½o de visita-Ascensor Portero Portï¿½n elï¿½ctrico Seguridad 24 Horas	-Precio de renta US$700-Caracterï¿½sticas-Mantenimiento incluido-1 habitaciones con walk-in clï¿½set-Cocina caliente-Parqueo techado-Comedor-Conserje-General-Exterior-Lobby climatizado-Area de lavado-Sala,29,https://img.corotos.com.do/variants/d3g2bq4rsof0c5iikyh1351tl7e7/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/hermoso-apartamento-en-renta-en-el-malecon-frente-al-mar-piso-alto-amueblado-5wd1g2f?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=15&count=205&render_time=2023-03-02T06%3A32%3A25Z,1400,79454.34000000001,Publicado: 23 de febrero de 2023,23,2,Hermoso apartamento en renta en el malecï¿½n frente al mar piso alto AMUEBLADO.,"Distrito Nacional, Santo Domingo",Distrito Nacional,Santo Domingo,Amueblado,2,2,,120,---,Gazcue,-2 habitaciones-*Vista al mar-*Alberca Compartida--2 baï¿½os-Estacionamiento gratuito--Cuarto de desahogo--1 parqueo-*Cocina-Se permite mascotas-Posee:-Hermoso apartamento en renta en el malecï¿½n frente al mar piso alto AMUEBLADO con vista despejada.-Cuenta con las siguientes caracterï¿½sticas:-*Wifi,13,https://img.corotos.com.do/variants/9w2q5krta52xkmqjki42y8jqvdh3/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/alquiler-apartamento-carmen-renta-iii-sector-de-pantoja-gry8zf6?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=33&count=205&render_time=2023-03-02T06%3A32%3A25Z,15000,851296.5,Publicado: 20 de febrero de 2023,20,2,ALQUILER APARTAMENTO CARMEN RENTA III SECTOR DE PANTOJA ,"Santo Domingo Oeste, Santo Domingo",Santo Domingo Oeste,Santo Domingo,Sin Amueblar,3,2,,80,---,Otro,"- Sala-- Verjas de seguridad--2do. Nivel--Dos baï¿½os-Descripciï¿½n Apartamento de Josefina--Seguridad 24 horas--Buena ventilaciï¿½n, siempre este fresco--Luz 24 horas--Tres habitaciones, principal con baï¿½o-Precio del alquiler RD$15,000.00 Mantenimiento incluido--ï¿½rea de lavado--Derecho a la Terraza--Manzana prï¿½ximo a la entrada--Agua permanente--Comedor--Zona segura y tranquila para vivir--Un parqueo--Balcï¿½n con verja y toldo--Supermercados y colegios cerca-- Iglesias, ï¿½rea de esparcimiento y recreaciï¿½n.--Fï¿½cil accesos a rutas de vehï¿½culos pï¿½blicos, por Carretera la Isabela y por la Monumental.",21,https://img.corotos.com.do/variants/cc2xzt5suth7dmp2gm4ck5vk7oa5/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
corotos,https://www.corotos.com.do/listings/rento-apartamento-amueblado-full-proximo-club-banco-central-bbmpg77?q%5Bpublished_at_lteq%5D=2023-03-02T06%3A32%3A25Z&q%5Bsorts%5D=published_at+desc&search=renta+de+apartamentos&page=1&per_page=36&details_page=27&count=205&render_time=2023-03-02T06%3A32%3A25Z,1050,59590.755000000005,Publicado: 22 de febrero de 2023,22,2,Rento apartamento amueblado full prï¿½ximo club banco central,"Distrito Nacional, Santo Domingo",Distrito Nacional,Santo Domingo,Amueblado,2,1,,105,---,Prï¿½ximo club de banco central,Asesores inmobiliarios-Inversiones Fcesar-Planta full-WhatsApp oficina -Rento apartamento amueblado moderno-Prï¿½ximo al banco central de la nuï¿½ez de caceres-ï¿½rea social con piscina-Gas comï¿½n-Ascensor,9,https://img.corotos.com.do/variants/t9dr2rxk2dbnu6ppw51qx1luf93p/ce679ccb626c0538ddf96ae31cb4fe352a5677a9ff9b875ffd4f22fc9348637b
