price,rooms,bathrooms,squarefootage,province,amountamenities
160224.99999999997,3.0,3.5,275.0,1,4.0
138125.0,3.0,3.5,250.0,1,11.0
77349.99999999999,2.0,2.5,120.0,2,12.0
138125.0,2.0,2.5,145.0,1,9.0
93925.0,1.0,2.0,83.0,1,7.0
93925.0,3.0,3.0,177.0,1,5.0
49725.0,1.0,1.5,60.0,1,5.0
71825.0,3.0,2.5,175.0,1,5.0
44200.0,1.0,1.5,58.0,1,4.0
121550.0,3.0,2.5,165.0,1,18.0
66300.0,3.0,3.5,252.0,1,16.0
69062.5,2.0,2.5,137.0,1,11.0
69062.5,2.0,2.5,135.0,1,15.0
63537.5,1.0,1.5,63.0,1,11.0
77349.99999999999,1.0,1.5,80.0,1,12.0
182325.0,2.0,2.5,155.0,1,12.0
93925.0,1.0,1.5,76.0,1,11.0
52487.49999999999,1.0,1.5,66.0,1,8.0
74587.49999999999,2.0,2.5,150.0,1,7.0
85637.49999999999,1.0,1.5,70.0,1,10.0
82874.99999999999,1.0,1.5,86.0,1,12.0
34073.02860989091,3.0,2.5,132.0,3,12.0
77349.99999999999,1.0,1.5,101.0,1,11.0
52487.49999999999,1.0,1.5,65.0,1,9.0
66300.0,1.0,1.5,75.0,1,22.0
93925.0,3.0,3.5,185.0,1,6.0
49725.0,1.0,1.5,75.0,1,20.0
99450.0,3.0,3.5,185.0,1,22.0
41861.14943500883,2.0,2.0,125.0,1,8.0
88400.0,3.0,2.5,165.0,1,10.0
121550.0,3.0,3.5,170.0,1,10.0
88400.0,3.0,2.5,178.0,1,11.0
69062.5,1.0,1.5,60.0,1,11.0
127075.0,3.0,2.5,205.0,1,10.0
71825.0,1.0,1.5,66.0,1,8.0
88400.0,2.0,2.5,92.0,1,8.0
99450.0,3.0,3.5,180.0,1,4.0
77349.99999999999,2.0,2.5,125.0,1,13.0
55249.99999999999,2.0,2.0,120.0,1,7.0
46962.5,3.0,2.5,140.0,1,14.0
116025.0,2.0,2.5,135.0,1,17.0
77349.99999999999,2.0,2.5,150.0,1,12.0
58012.5,3.0,2.5,185.0,1,12.0
93925.0,3.0,3.0,173.0,1,9.0
49725.0,2.0,2.5,140.0,1,9.0
60775.0,3.0,2.5,170.0,1,6.0
66300.0,3.0,3.5,225.0,1,11.0
127075.0,3.0,2.5,205.0,1,16.0
71825.0,3.0,3.5,175.0,1,6.0
66300.0,1.0,1.0,75.0,1,11.0
46962.5,1.0,1.5,90.0,1,7.0
66300.0,2.0,2.0,250.0,1,11.0
66300.0,2.0,2.5,148.0,1,8.0
193375.0,4.0,3.5,241.0,1,12.0
110499.99999999999,3.0,4.5,384.0,1,10.0
88400.0,3.0,2.5,165.0,1,10.0
99450.0,3.0,2.0,205.0,1,15.0
46728.72495070753,3.0,2.5,143.0,1,3.0
165749.99999999997,3.0,3.5,193.0,1,16.0
93925.0,3.0,3.0,300.0,1,11.0
77349.99999999999,1.0,2.0,76.0,1,13.0
143650.0,3.0,3.5,420.0,4,14.0
129837.5,3.0,2.5,189.0,1,18.0
46962.5,1.0,1.5,70.0,1,12.0
44200.0,1.0,1.5,67.0,1,10.0
149174.99999999997,3.0,3.5,160.0,1,18.0
63537.5,1.0,1.5,78.0,1,12.0
118787.49999999997,2.0,2.5,157.0,1,3.0
71825.0,2.0,2.5,145.0,1,21.0
44200.0,1.0,1.5,75.0,1,22.0
66300.0,2.0,2.0,110.0,1,2.0
93925.0,3.0,3.5,350.0,1,13.0
110499.99999999999,3.0,2.5,165.0,1,23.0
58012.5,1.0,2.0,72.0,1,12.0
71825.0,1.0,1.5,85.0,1,22.0
127075.0,3.0,2.5,180.0,1,18.0
91162.5,2.0,2.5,140.0,1,22.0
138125.0,2.0,2.5,105.0,1,9.0
63537.5,1.0,1.5,63.0,1,8.0
69062.5,3.0,2.5,180.0,1,8.0
52487.49999999999,3.0,3.5,145.0,1,3.0
121550.0,3.0,2.5,192.0,1,5.0
55249.99999999999,2.0,2.5,93.0,1,4.0
127075.0,3.0,3.5,200.0,1,8.0
93925.0,3.0,3.5,225.0,1,4.0
